,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38
2024-03-13 23:00:00+01:00,-10.096017,-29.992937,-1.5047703,-27.831076,45.09666,116.526825,150.6436,160.06631,182.32915,153.45296,164.46178,159.55716,84.64025,73.95863,64.80839,61.914368,41.903206,62.93406,94.76664,101.69594,122.53336,89.123344,72.30861,24.760647,18.219429
2024-03-13 23:15:00+01:00,-10.096017,-29.992937,-1.5047703,-29.468904,33.246197,122.57095,150.6436,156.15694,181.65744,153.45316,167.46336,158.66931,84.33664,73.95863,64.80839,61.914368,44.360596,66.508644,97.699776,101.69594,122.53336,89.123344,73.78318,24.75093,15.189904
2024-03-13 23:30:00+01:00,-11.576343,-29.992937,0.70001704,-29.468904,56.32668,126.49153,153.1519,156.15694,181.65744,153.45316,167.46336,158.66931,84.73582,73.95863,64.80839,62.792282,41.793724,65.69904,97.699776,98.52118,120.63437,89.123344,71.721085,23.975075,15.189904
2024-03-13 23:45:00+01:00,-41.32875,-36.37592,1.4095235,-29.511286,58.147232,126.49153,153.1519,156.15694,180.8338,153.45316,167.13942,157.69014,84.73582,73.95863,64.80839,62.792282,42.389008,65.69904,97.699776,98.52118,120.15053,86.87384,71.32089,23.975075,12.924315
2024-03-14 00:00:00+01:00,-43.5764,-46.20726,1.3152382,-30.907988,56.01353,130.5179,139.90866,159.77382,172.58519,149.7738,151.46788,159.88272,78.90039,66.12148,61.348396,59.014416,57.683544,82.88544,95.63521,70.88197,88.17614,50.163433,57.260548,20.802956,11.084573
2024-03-14 00:15:00+01:00,-43.5764,-46.20726,-0.4768925,-31.094736,56.01353,130.5179,139.90866,159.77382,172.58519,149.7738,151.46788,159.88272,78.90039,66.12148,61.680458,59.014416,57.683544,82.88544,95.63521,70.88197,88.17614,50.163433,57.260548,20.802956,11.084573
2024-03-14 00:30:00+01:00,-52.01329,-44.335308,-11.728328,-8.788992,60.11795,130.5179,139.90866,159.77382,172.58519,149.7738,153.59117,159.88272,78.90039,66.12148,61.680458,59.014416,57.683544,82.0997,91.72775,69.509964,87.260895,41.450596,56.107296,23.138079,7.750934
2024-03-14 00:45:00+01:00,-46.32367,-46.59811,-11.268432,-8.788992,60.11795,130.5179,139.90866,159.77382,172.58519,149.7738,153.59117,159.88272,78.90039,65.9912,61.55059,59.4371,58.440823,82.47692,93.240746,69.83678,87.260895,40.801624,56.065945,23.138079,-5.04299
2024-03-14 01:00:00+01:00,-46.08922,-28.687115,5.513451,6.842647,68.02176,129.6828,135.31522,159.77382,172.77849,149.7738,153.59117,159.88272,79.723885,65.96911,62.59515,62.63427,70.88207,86.3022,92.8121,63.230663,82.40567,38.30627,53.207733,25.111156,15.685341
2024-03-14 01:15:00+01:00,-47.466393,-28.687115,5.513451,7.8647017,72.36532,129.6828,135.31522,159.77382,172.77849,149.7738,153.59117,159.88272,80.20023,65.96911,62.59515,62.63427,70.55392,86.3022,95.08349,64.06682,86.204285,36.853233,43.24099,24.736973,15.685341
2024-03-14 01:30:00+01:00,-46.725792,-28.687115,5.513451,10.498791,75.94615,129.6828,135.31522,159.77382,172.77849,149.7738,153.59117,163.84848,80.20023,65.48898,62.59515,62.63427,70.55392,86.3022,86.3549,63.360966,86.204285,28.888933,39.11032,16.549694,15.252688
2024-03-14 01:45:00+01:00,-58.49227,-28.687115,4.7304587,10.498791,79.33786,129.6828,135.31522,159.77382,172.77849,149.7738,154.08543,163.0347,80.20023,66.72958,62.59515,62.562675,70.55392,86.3022,83.08646,63.107212,86.72039,28.888933,38.811775,10.629086,14.01657
2024-03-14 02:00:00+01:00,19.755758,15.945564,39.55933,18.230158,73.334274,100.77264,127.93098,154.34848,172.75694,149.7738,154.08543,163.0347,80.33466,70.14682,67.709435,69.84606,68.747284,76.975075,78.29091,56.362846,91.84167,34.06696,24.464262,8.796689,43.954277
2024-03-14 02:15:00+01:00,15.0257015,15.945564,39.55933,22.309887,75.02792,100.77264,127.93098,154.34848,172.75694,149.7738,154.08543,163.0347,80.33466,71.11206,67.709435,69.84606,68.747284,76.975075,74.58791,42.731255,96.92917,32.170887,21.553291,6.6894274,39.587276
2024-03-14 02:30:00+01:00,15.0257015,15.945564,39.55933,22.860434,75.02792,100.19589,127.93098,154.34848,172.75694,149.7738,154.08543,163.0347,77.2713,70.12722,67.709435,69.84606,67.629135,76.975075,74.58791,42.731255,96.92917,26.202976,20.125307,5.1120844,39.224632
2024-03-14 02:45:00+01:00,11.406515,15.945564,39.55933,22.860434,76.30668,100.19589,127.93098,154.34848,172.75694,149.7738,154.08543,163.0347,77.2713,70.12722,67.709435,69.84606,67.629135,74.25903,74.58791,41.480618,96.90892,26.003664,20.125307,4.867097,39.224632
2024-03-14 03:00:00+01:00,46.89428,80.530235,58.029648,22.550335,70.155685,96.30727,121.678276,153.17282,170.68272,149.79607,154.76982,163.36716,79.06056,77.09411,74.08973,69.228584,54.440166,60.39949,53.86651,38.136845,95.67474,32.312916,41.81199,16.93207,64.19554
2024-03-14 03:15:00+01:00,46.89428,80.530235,58.029648,22.550335,70.155685,96.30727,121.678276,153.17282,170.68272,149.79607,154.76982,163.36716,79.06056,77.09411,74.08973,69.228584,54.440166,60.39949,53.86651,38.136845,95.67474,32.312916,41.81199,16.93207,64.19554
2024-03-14 03:30:00+01:00,46.89428,78.71816,58.029648,22.550335,70.155685,96.30727,121.678276,153.63289,170.68272,149.79607,154.76982,163.36716,79.06056,77.09411,74.08973,70.38892,54.440166,60.39949,53.665108,38.136845,95.67474,29.498028,41.81199,18.292585,64.19554
2024-03-14 03:45:00+01:00,46.89428,78.71816,58.029648,22.550335,70.155685,96.30727,121.678276,154.0866,170.41656,149.79607,153.49695,163.36716,79.06056,77.09411,74.34928,70.38892,54.440166,60.39949,53.665108,35.30354,94.33633,25.12876,30.001019,17.36962,66.75045
2024-03-14 04:00:00+01:00,70.48243,83.08427,62.633354,14.251047,71.00827,91.78133,122.79065,155.08409,172.92175,143.902,151.96646,165.52753,78.332535,83.7175,78.43342,63.32536,20.310541,57.880123,50.474514,36.852894,94.33633,54.01037,47.087082,44.578133,82.27047
2024-03-14 04:15:00+01:00,69.98154,83.08427,62.633354,14.251047,71.00827,91.78133,122.79065,155.08409,172.92175,143.902,151.96646,165.52753,78.332535,83.7175,78.43342,63.32536,20.310541,57.880123,50.474514,22.847857,95.14316,54.01037,47.087082,44.578133,81.214714
2024-03-14 04:30:00+01:00,70.48243,83.08427,62.633354,14.251047,71.00827,91.78133,122.79065,155.08409,172.92175,143.902,151.96646,165.52753,78.332535,83.7175,78.43342,63.32536,20.310541,57.880123,50.474514,36.852894,94.33633,54.01037,47.087082,44.578133,82.27047
2024-03-14 04:45:00+01:00,70.48243,83.08427,62.633354,14.251047,71.00827,91.78133,122.79065,154.41827,173.18791,143.902,151.98419,165.52753,79.52733,83.7175,78.17387,63.32536,20.310541,57.880123,50.474514,36.852894,95.67474,54.01037,47.438126,44.578133,82.27047
2024-03-14 05:00:00+01:00,86.493576,83.00109,61.173817,16.834164,64.289955,92.1594,122.85207,155.44968,168.67183,149.8307,148.72983,169.17899,96.6102,82.52403,67.60362,50.049328,14.291168,43.476433,40.536736,36.24113,93.242065,60.599304,59.704666,72.36635,93.78645
2024-03-14 05:15:00+01:00,86.493576,84.81315,62.12185,16.834164,64.289955,92.1594,122.85207,155.20172,168.67183,149.8307,149.98497,169.17899,96.6102,82.52403,67.60362,48.888996,14.291168,43.476433,39.817245,39.07443,93.242065,67.78344,64.54576,71.9288,91.231544
2024-03-14 05:30:00+01:00,86.96677,83.37999,62.12185,16.834164,63.011196,92.1594,122.85207,155.50061,166.9722,150.0696,149.30058,169.17899,95.28352,82.52403,67.60362,48.888996,14.846016,43.40658,39.817245,42.139782,94.84445,73.07488,66.53921,71.9288,91.231544
2024-03-14 05:45:00+01:00,88.86214,83.37999,62.12185,12.551939,63.011196,92.1594,122.85207,155.50061,166.9722,150.0696,149.30058,169.17899,96.41056,82.54363,67.60362,48.888996,20.68659,43.40658,47.707253,56.031082,89.17534,70.09984,76.373566,77.10161,95.96118
2024-03-14 06:00:00+01:00,85.971085,68.9674,59.411835,27.213242,52.05029,83.80797,118.925606,153.96463,163.34079,146.07703,151.6483,143.43378,99.04591,67.76656,63.23448,31.863241,16.540718,39.458725,52.839226,59.98529,107.51652,110.11715,113.2094,83.51149,86.849976
2024-03-14 06:15:00+01:00,88.711624,68.9674,51.359837,33.703903,53.442665,82.77863,118.925606,153.96463,163.83188,146.07703,149.52501,143.43378,97.74607,66.829346,62.01037,32.448486,15.630049,39.393623,50.690125,59.588547,106.277466,110.11246,113.48405,83.51149,86.849976
2024-03-14 06:30:00+01:00,87.69563,63.45305,39.831047,12.465635,55.874683,81.3335,119.15992,153.96463,163.83188,146.07703,151.23088,144.33556,100.417534,66.877785,61.803844,32.448486,16.94969,39.393623,50.73899,61.289055,107.06411,114.67089,113.48405,80.36151,86.849976
2024-03-14 06:45:00+01:00,85.778946,60.98214,38.86959,12.465635,50.849506,77.96477,116.65163,153.67087,163.83188,146.07703,151.00102,144.33556,98.31083,66.877785,64.32164,36.16638,20.68903,40.772484,50.73899,64.93448,106.68917,115.77971,115.54614,81.137375,87.84147
2024-03-14 07:00:00+01:00,82.005806,56.20193,30.856693,11.844351,47.84824,72.89101,117.61946,153.67087,163.96698,148.87569,148.74097,144.22314,88.89508,56.27804,52.25183,30.594725,18.19363,42.52258,55.00982,75.15002,113.4039,126.92599,113.69478,79.06569,87.32937
2024-03-14 07:15:00+01:00,80.91238,57.46972,29.783031,11.120799,46.85793,74.19699,113.11885,155.6162,164.05852,158.50728,152.18127,144.22314,88.99012,59.83464,57.76911,32.169834,21.670147,37.93335,59.365974,76.62186,110.67283,130.71811,109.814644,81.20311,83.300095
2024-03-14 07:30:00+01:00,77.461555,51.851074,29.544758,12.481604,47.16974,74.19699,115.535706,155.6162,164.71706,159.08441,147.10631,144.335,89.67783,61.437088,57.55757,35.772198,22.433086,40.85546,59.81983,80.53096,110.22234,130.95013,110.67957,82.21771,83.56765
2024-03-14 07:45:00+01:00,77.461555,50.266144,27.16351,12.481604,44.27235,74.07091,115.89167,155.6162,164.71706,159.08441,145.6385,142.86497,89.52551,61.437088,56.47949,38.888226,20.755823,43.8287,59.81983,80.31556,108.58131,130.10603,111.67758,81.07982,83.28979
2024-03-14 08:00:00+01:00,63.4049,38.935223,26.810495,11.423395,42.592033,71.52253,115.342,155.6162,168.68547,155.8745,144.51735,137.79353,73.15431,60.7063,41.31352,36.463474,20.431404,54.396328,73.22259,82.638664,108.88994,131.89992,102.55751,72.66237,70.2707
2024-03-14 08:15:00+01:00,60.229713,38.742165,20.795248,4.477958,42.42013,72.90818,115.321304,155.6162,166.9441,157.44574,144.51735,137.79353,74.11067,60.22545,41.31352,35.72745,20.431404,54.396328,73.76049,85.462204,108.88994,131.72786,103.10334,72.90358,70.45343
2024-03-14 08:30:00+01:00,60.049515,36.34712,19.9531,0.44805202,39.51938,70.894966,115.89198,154.01117,166.9441,158.94131,145.45612,136.98448,74.11067,58.03681,41.31352,34.238964,20.127739,54.396328,73.76049,85.462204,108.88994,133.02527,103.10334,72.90358,70.45343
2024-03-14 08:45:00+01:00,62.141335,33.432777,18.286642,0.51130545,39.739937,70.894966,109.2378,150.65775,166.81331,159.78143,145.45612,136.26334,70.33368,58.03681,40.164112,34.238964,20.13261,54.396328,72.53562,85.161026,108.47507,136.70381,103.36674,72.96544,70.45343
2024-03-14 09:00:00+01:00,46.235565,30.313663,13.503523,-0.030139357,30.40562,70.894966,108.80276,151.44426,168.19037,168.2942,143.62602,128.03929,65.60312,48.222366,35.86102,34.81925,44.012344,61.386593,86.87384,99.176735,108.66805,112.852776,94.65164,59.672733,64.04696
2024-03-14 09:15:00+01:00,46.838577,31.740847,10.8348675,-0.9523269,30.40562,67.554016,109.95353,151.72313,167.84009,167.11423,145.67839,127.48848,65.33885,48.222366,35.86102,31.216879,43.79827,61.386593,87.88617,98.85877,109.050995,114.46798,92.8791,59.672733,64.04696
2024-03-14 09:30:00+01:00,50.15078,35.64911,13.559659,-3.2308052,30.40562,65.971016,109.95353,151.72313,167.84009,168.78674,144.86928,125.02691,62.528793,47.851757,35.63647,31.351896,43.79827,61.386593,87.43231,99.24198,109.51244,114.46798,92.8791,59.672733,64.04696
2024-03-14 09:45:00+01:00,46.960663,35.01648,13.559659,-2.5072477,31.77677,62.57351,108.5662,151.72313,168.30682,166.23982,143.68408,125.02691,60.888412,46.981724,35.63647,31.351896,43.746902,58.150154,87.43231,99.12774,107.76168,114.14152,91.66719,59.045017,63.57087
2024-03-14 10:00:00+01:00,28.776125,19.867565,6.5406275,-6.3111396,28.060658,55.116993,107.52261,156.31264,172.18488,165.77275,147.14563,125.02691,62.853096,49.86097,36.28591,39.075687,56.36857,75.16901,93.44968,94.39034,96.01589,97.13989,81.64097,51.3029,51.211994
2024-03-14 10:15:00+01:00,36.696693,19.425713,5.171905,-5.224233,16.210175,56.39069,108.33418,155.27989,173.1305,165.37524,147.0935,125.02691,61.85684,50.55681,36.28591,40.09901,55.224792,71.28143,93.24056,94.39034,97.497734,93.002335,83.99739,50.18756,49.08265
2024-03-14 10:30:00+01:00,38.556602,19.425713,7.5195594,-5.224233,27.574894,55.6169,108.33418,155.27989,173.1305,165.85791,141.61678,125.02691,60.14931,50.55681,36.679813,40.64561,53.40287,70.424,93.24056,95.65371,97.74988,93.002335,83.41638,50.41532,49.08265
2024-03-14 10:45:00+01:00,39.719444,19.574875,11.6915,-5.224233,32.32904,58.16073,110.84248,157.76689,173.1305,166.25157,141.84663,125.02691,54.918633,50.55681,36.679813,36.599415,50.836,69.045135,93.24056,92.478966,98.144066,93.002335,81.243935,48.966423,48.26985
2024-03-14 11:00:00+01:00,10.162581,2.3651319,2.7219067,-19.86774,32.303562,66.19903,126.80442,182.76021,175.2814,166.25157,141.57616,122.359535,54.222702,51.370594,42.350464,49.246727,68.416855,73.03315,91.37242,81.460014,91.30712,84.66499,73.729805,51.488304,33.392006
2024-03-14 11:15:00+01:00,8.319583,1.4380351,1.6481109,-19.86774,30.492271,66.19903,126.80442,182.76021,175.2814,166.25157,140.11942,122.359535,52.55136,51.370594,42.350464,49.246727,68.416855,73.03315,91.37242,81.460014,92.82951,84.66499,71.58436,51.488304,32.061882
2024-03-14 11:30:00+01:00,8.319583,1.4380351,1.6481109,-17.541012,26.173065,67.25231,126.44697,182.76021,175.09041,166.25157,140.11942,122.359535,52.55136,50.940464,42.350464,49.246727,68.416855,73.03315,91.37242,81.460014,92.82951,84.66499,71.58436,51.26745,31.318851
2024-03-14 11:45:00+01:00,6.796008,1.4380351,1.6481109,-17.541012,25.81556,63.65521,123.93861,180.3216,175.09041,166.25157,139.97838,122.359535,52.55136,51.685,42.350464,48.409935,69.8756,74.41202,91.37242,84.93467,92.82951,84.51432,73.646454,52.043304,31.318851
2024-03-14 12:00:00+01:00,5.733487,-0.7529423,-4.0261226,-55.202984,29.257248,87.976105,133.79541,180.61536,172.8331,166.44989,139.6514,119.71611,53.598564,59.409496,66.722015,76.96156,73.42829,71.74861,88.06534,66.255264,80.78285,60.573967,70.67845,47.130257,24.313324
2024-03-14 12:15:00+01:00,5.555609,0.38914824,-4.0261226,-57.529713,31.208284,86.51416,133.79541,180.61536,172.8331,166.44989,139.79243,117.92621,53.598564,57.533314,63.249424,64.30022,73.42829,71.74861,88.06534,64.40657,82.26484,60.573967,70.67845,46.98932,24.313324
2024-03-14 12:30:00+01:00,-24.041052,-5.7930865,-2.700529,-57.572094,29.32492,86.51416,133.79541,180.61536,172.8331,166.44989,137.3735,117.913994,53.598564,56.512527,63.249424,64.30022,73.96271,71.74861,88.06534,64.40657,82.26484,55.517025,70.67845,43.608414,22.047737
2024-03-14 12:45:00+01:00,-24.041052,-5.7930865,-2.700529,-57.970264,29.32492,86.51416,133.79541,180.3398,172.8331,166.44989,137.95848,116.624,52.950626,56.06215,63.455944,64.30022,74.86369,71.74861,87.56142,64.40657,86.52178,55.517025,70.67845,43.608414,22.047737
2024-03-14 13:00:00+01:00,-20.544533,-6.6778097,-3.298553,-31.391108,45.026142,91.75,136.37294,178.41841,171.13042,163.837,137.95848,115.03576,55.955803,76.90588,75.77188,53.677277,65.660675,60.094803,77.63407,53.795033,84.03035,52.121773,60.352905,38.52517,12.415273
2024-03-14 13:15:00+01:00,-20.544533,-6.6778097,6.76,-40.281338,44.46905,91.3835,136.37294,178.41841,171.13042,163.837,137.95848,115.03576,55.955803,76.90588,75.77188,53.677277,66.463295,60.094803,79.36094,55.459675,84.03035,53.440956,63.023705,37.41617,15.748924
2024-03-14 13:30:00+01:00,-20.544533,-6.6778097,6.76,-39.906322,44.46905,91.3835,136.37294,178.41841,171.13042,163.837,139.66435,115.03576,55.955803,77.35626,75.56535,53.427155,65.56231,60.094803,81.251175,55.459675,84.03035,53.440956,61.356445,37.41617,15.240792
2024-03-14 13:45:00+01:00,-21.773466,-6.6778097,5.4344053,-39.86394,42.75966,91.3835,136.37294,178.69397,171.13042,163.837,141.25148,116.338,57.115032,77.35626,75.56535,53.427155,65.02789,60.094803,81.7551,55.459675,79.77341,53.440956,61.356445,40.797073,15.240792
2024-03-14 14:00:00+01:00,4.1598635,4.6229215,12.66394,-22.549837,49.457695,85.90252,116.21205,172.4936,170.4361,162.317,142.81424,115.84805,66.22944,94.759995,79.76991,53.935158,53.35984,52.885788,73.38106,51.610477,75.74048,56.832687,60.69043,36.665375,17.50638
2024-03-14 14:15:00+01:00,2.969966,3.1080124,10.925597,-22.549837,34.232475,83.48786,113.70375,172.19984,170.4361,161.92334,142.81424,120.29816,73.16765,95.93377,83.24251,62.73558,55.926712,55.513992,73.38106,56.63393,75.74048,56.206738,62.75253,37.44123,17.50638
2024-03-14 14:30:00+01:00,0.21119285,3.1080124,8.953972,-20.32562,46.082947,82.21418,113.70375,172.19984,170.06198,161.92334,142.81424,121.425606,73.16765,95.691025,83.24251,62.73558,55.643425,56.51928,73.458015,56.63393,75.74048,56.206738,65.02527,37.450943,20.535904
2024-03-14 14:45:00+01:00,0.21119285,2.1423013,11.953154,-21.452343,46.082947,82.5927,116.40245,173.23259,170.06198,162.32085,142.86636,125.47959,80.94798,94.225174,83.24251,62.73558,56.01419,56.06266,73.458015,56.334015,75.74048,57.073795,63.33353,37.450943,20.535904
2024-03-14 15:00:00+01:00,27.596598,19.554516,22.867064,-4.846599,44.25129,69.19853,115.12678,164.4023,168.84003,162.33038,137.40121,135.98964,87.34712,109.07408,76.107925,63.059433,53.3058,43.907448,54.035362,54.322525,73.74389,55.032948,61.504215,39.918533,23.359158
2024-03-14 15:15:00+01:00,29.98549,20.705269,22.867064,-3.5787227,46.324818,70.3687,116.77111,164.4023,169.03102,166.02908,138.58641,135.98964,87.85843,109.62383,76.107925,63.059433,53.3058,43.907448,55.973442,54.322525,75.543304,56.50394,62.046925,40.13939,20.419931
2024-03-14 15:30:00+01:00,29.98549,20.705269,23.929283,-4.302279,46.324818,71.40387,116.77111,164.4023,170.11952,166.02908,138.58641,139.01321,87.85843,109.62383,77.65439,63.059433,53.3058,43.611774,55.973442,53.939804,75.543304,58.612465,65.93669,41.976357,21.93545
2024-03-14 15:45:00+01:00,29.846865,20.86301,24.10492,-2.2652462,46.324818,71.40387,116.01644,164.5457,170.11952,167.27338,138.58641,139.34923,87.85843,109.62383,75.677444,66.92308,52.575497,43.611774,55.41274,53.601654,75.543304,58.630184,66.37999,39.35682,22.38077
2024-03-14 16:00:00+01:00,44.266624,37.44364,32.752983,-6.2964673,35.926773,68.9026,115.99553,165.08855,170.85481,168.16096,136.34857,150.70952,103.27521,109.32035,75.04483,64.99899,52.08227,42.322292,48.319164,51.235683,72.29666,50.131126,67.81958,40.624107,24.610949
2024-03-14 16:15:00+01:00,46.85662,37.44364,34.05443,-0.6466335,37.896633,70.43335,115.99553,163.04483,170.85481,167.2739,141.8253,150.73631,103.11699,109.32035,75.04483,64.99899,52.08227,42.322292,48.319164,51.235683,72.23322,50.131126,67.55618,40.624107,25.423742
2024-03-14 16:30:00+01:00,38.93605,37.001347,38.465385,-0.6466335,37.896633,74.74376,115.43213,163.11205,168.93391,169.66281,141.41884,150.70804,104.627106,109.32035,75.04483,62.45656,52.39701,46.209866,48.319164,51.235683,72.23322,48.222267,68.40431,41.739445,25.423742
2024-03-14 16:45:00+01:00,41.078323,38.843914,38.18519,-0.504578,40.45477,80.635155,118.079414,159.88692,165.78357,169.37299,141.41884,149.80644,103.58148,109.32035,75.83459,62.45656,51.689133,46.682243,47.874474,52.01459,72.23322,49.156635,68.40431,40.03461,25.423742
2024-03-14 17:00:00+01:00,51.64019,41.309586,33.97754,11.982096,30.95587,73.996735,113.04373,157.82736,165.13655,165.27643,149.99707,164.67949,104.463486,103.50608,67.44468,67.60005,53.3809,43.280235,49.69943,51.411366,65.15585,39.93227,66.75092,45.039097,37.014183
2024-03-14 17:15:00+01:00,51.64019,40.685333,33.97754,10.132431,31.548239,73.996735,111.87605,157.82736,165.13655,164.38432,149.99707,163.5855,106.674515,103.50608,67.44468,67.08484,52.720524,43.280235,49.69943,51.411366,65.07678,39.720036,63.21936,45.461452,37.014183
2024-03-14 17:30:00+01:00,53.976532,40.091473,33.97754,10.132431,32.48525,75.08024,111.87605,158.4623,166.27467,164.38432,149.99707,161.49896,110.8069,103.50608,72.11739,74.96329,55.01,42.158756,49.926914,50.42158,66.15765,39.720036,60.272144,45.825397,35.489765
2024-03-14 17:45:00+01:00,53.976532,39.9847,36.070713,10.132431,32.48525,75.08024,117.08743,161.81572,166.27467,164.38432,148.81049,158.49362,110.8069,103.50608,72.11739,74.96329,55.01,42.158756,50.5181,48.949223,66.28842,45.387917,60.272144,45.245632,35.489765
2024-03-14 18:00:00+01:00,62.160393,38.07121,22.34589,7.7847695,30.554512,76.14741,115.54359,160.57742,166.6308,162.74579,148.4844,155.03609,102.95533,94.62737,65.67161,72.14145,54.67738,41.41287,47.364132,46.372505,69.38055,48.44028,60.16469,50.747623,39.453335
2024-03-14 18:15:00+01:00,62.4159,39.88251,33.491898,18.05399,36.51824,75.84476,116.15935,160.58392,166.6308,161.17456,147.87172,155.03609,103.25179,94.62737,65.67161,72.14145,54.67738,41.41287,47.364132,44.201683,69.38055,48.564312,60.16469,50.747623,39.453335
2024-03-14 18:30:00+01:00,65.59109,38.75215,33.619534,18.284786,35.577152,74.45911,116.31071,160.6414,166.6308,161.17456,147.87172,160.14755,102.99153,95.10822,65.67161,69.19603,54.67738,41.41287,44.280445,47.54265,69.38055,49.633205,60.16469,50.482166,42.03213
2024-03-14 18:45:00+01:00,65.59109,38.624435,33.344086,18.284786,38.81401,73.89948,118.99467,160.6414,166.6308,161.17456,147.87172,160.17503,103.491936,94.91382,66.749695,68.84239,54.233715,41.260582,44.280445,47.54265,70.603836,49.532536,62.718414,50.482166,42.31
2024-03-14 19:00:00+01:00,56.226044,33.984764,25.101826,5.5083547,27.60701,70.22771,125.40154,164.1623,170.69751,163.4527,144.42601,182.11346,92.918304,95.75488,58.413742,65.25339,52.668255,41.35777,44.771683,45.886368,70.389984,47.53105,76.4549,44.551487,38.30227
2024-03-14 19:15:00+01:00,53.889694,33.984764,25.101826,7.3580194,27.60701,69.38245,125.97417,164.1623,170.09373,165.58899,144.42601,182.43094,92.918304,95.75488,58.375618,57.374947,49.68159,42.479248,44.544197,48.88703,69.38819,47.53105,77.18224,45.594784,38.30227
2024-03-14 19:30:00+01:00,53.889694,33.984764,25.101826,5.3082585,27.01464,69.38245,125.97417,163.20712,170.09373,166.21176,144.42601,183.45839,92.918304,96.51149,58.375618,58.309357,48.146076,44.37432,44.544197,48.88703,69.38819,47.53105,73.37351,47.84579,38.30227
2024-03-14 19:45:00+01:00,53.889694,33.984764,25.101826,5.3082585,27.01464,69.38245,125.97417,163.20712,170.44402,161.44711,142.56354,183.45839,95.08067,96.51149,61.12199,54.21299,46.712444,45.551155,48.166008,50.407047,73.08313,48.298153,74.11369,46.501232,38.30227
2024-03-14 20:00:00+01:00,41.07852,21.028208,16.043846,-5.790899,24.399605,72.94892,125.67843,163.33539,174.17638,159.38412,144.88971,175.39954,94.96507,94.930916,61.847733,53.454586,46.898136,46.74343,48.166008,48.870518,79.092636,54.250877,75.60225,34.30087,33.056274
2024-03-14 20:15:00+01:00,43.7565,21.028208,16.043846,-5.790899,24.399605,72.94892,125.67843,163.33539,174.17638,159.38412,143.57481,178.53667,94.96507,94.930916,62.461006,53.454586,46.898136,46.74343,50.560062,48.927242,79.092636,53.91245,75.60225,34.30087,32.08129
2024-03-14 20:30:00+01:00,45.52565,24.643179,16.043846,-5.790899,24.399605,68.82424,125.67843,165.33252,174.17638,160.72987,143.57481,178.53667,96.30701,93.7457,62.461006,53.454586,47.657383,46.74343,51.054657,48.962704,79.092636,55.855495,75.60225,34.778225,32.08129
2024-03-14 20:45:00+01:00,45.52565,24.643179,16.043846,-5.790899,22.635454,65.29747,123.99172,167.33638,175.52577,160.72987,147.66289,178.53667,94.79689,93.7457,62.461006,55.016033,47.71027,45.775337,51.054657,49.44762,79.092636,55.855495,75.60225,35.943844,32.08129
2024-03-14 21:00:00+01:00,17.184998,9.8372,4.132779,-5.790899,10.006714,71.892715,122.68448,164.75761,172.69794,155.28438,152.73389,174.99765,86.784836,94.87921,58.150185,54.06621,46.94711,45.775337,53.95146,48.534824,81.6826,58.1528,68.48104,27.295483,24.220318
2024-03-14 21:15:00+01:00,17.184998,9.8372,2.476287,-13.949957,10.629028,71.892715,122.68448,164.75761,172.69794,155.28438,152.73389,174.99765,86.784836,94.87921,58.150185,58.56165,45.768322,45.775337,53.95146,48.534824,81.6826,58.1528,68.11797,26.42171,24.220318
2024-03-14 21:30:00+01:00,17.184998,9.8372,0.51997703,-13.8867035,9.058416,69.61363,122.68448,166.2214,173.9519,155.28438,152.73389,174.97086,86.97844,94.87921,58.150185,60.905323,45.768322,45.775337,54.240196,48.957943,81.6826,59.553524,68.38137,26.42171,24.510374
2024-03-14 21:45:00+01:00,17.184998,9.8372,0.7498197,-13.8867035,9.058416,67.66371,123.43913,165.63249,173.9519,155.28438,152.73389,172.58214,86.97844,94.87921,58.150185,61.944935,46.498627,48.213356,54.240196,48.94664,81.6826,61.168728,66.981735,29.405756,27.782814
2024-03-14 22:00:00+01:00,-13.795552,-33.58499,0.5525051,-36.674145,20.367487,79.1857,136.43692,166.94434,174.23305,153.07957,155.70566,160.60468,85.18469,82.520615,67.199684,58.97575,45.965115,51.955414,70.63009,53.546715,82.58127,59.40236,59.92867,22.368519,19.989233
2024-03-14 22:15:00+01:00,-13.795552,-33.58499,0.5525051,-36.206852,20.367487,79.1857,136.43692,168.48824,174.23305,153.07957,155.70566,160.60468,85.18469,82.520615,67.199684,58.154427,48.49824,51.955414,70.63009,53.97149,82.58127,59.40236,58.71677,22.368519,19.989233
2024-03-14 22:30:00+01:00,-13.795552,-33.58499,0.5525051,-36.206852,20.367487,79.1857,136.43692,168.48824,173.14455,150.53267,154.52046,164.29814,85.18469,82.520615,67.199684,58.154427,48.49824,51.955414,70.63009,53.97149,80.8305,59.40236,58.71677,21.740807,21.143808
2024-03-14 22:45:00+01:00,-13.795552,-33.58499,0.5525051,-36.206852,20.367487,78.01552,136.43692,166.54291,173.14455,148.21263,154.52046,164.29814,85.36457,82.520615,67.199684,58.154427,49.410114,52.412025,70.63009,54.720726,80.8305,54.469627,58.71677,21.740807,24.640669
